Lookup IP,Mobile,Date,Proxy,ISP,Organization,ASN,Host,Country Code,City,Region,Latitude,Longitude,Strictness Level,TOR,VPN,Active TOR,Active VPN,Connection Type,Abuse Velocity,Recent Abuse,Bot Status,Fraud Score,Browser,OS,Brand,Model,User Activity,Original Column 1
203.45.91.146,FALSE,2022-03-23T14:53:13-04:00,FALSE,Telstra Internet,Telstra Internet,1221,203.45.91.146,AU,Brisbane,Queensland,-27.46999931,153.02000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,203.45.91.146
115.70.22.147,FALSE,2022-03-23T14:53:13-04:00,TRUE,Exetel,Exetel,10143,147.22.70.115.static.exetel.com.au,AU,Melbourne,Victoria,-37.81000137,144.96000671,1,FALSE,TRUE,FALSE,FALSE,Premium required.,Premium required.,TRUE,TRUE,100,N/A,N/A,N/A,N/A,N/A,115.70.22.147
139.216.116.82,FALSE,2022-03-23T14:53:14-04:00,FALSE,Dodo,Dodo,9443,139-216-116-82.sta.dodo.net.au,AU,Brisbane,Queensland,-27.46999931,153.02000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,139.216.116.82
221.217.162.190,FALSE,2022-03-23T14:53:15-04:00,FALSE,China Unicom,China Unicom,4808,221.217.162.190,CN,Beijing,Beijing,39.93000031,116.38999939,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,221.217.162.190
122.62.23.173,FALSE,2022-03-23T14:53:16-04:00,FALSE,Spark New Zealand,Spark New Zealand,4771,122-62-23-173-vdsl.sparkbb.co.nz,NZ,Auckland,Auckland,-36.86999893,174.77000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,122.62.23.173
203.206.143.102,FALSE,2022-03-23T14:53:17-04:00,FALSE,iiNet Limited,iiNet Limited,4739,203-206-143-102.perm.iinet.net.au,AU,Brisbane,Queensland,-27.46999931,153.02000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,203.206.143.102
114.72.14.155,FALSE,2022-03-23T14:53:18-04:00,FALSE,Optus,Optus,4804,n114-72-14-155.meb1.vic.optusnet.com.au,AU,Boronia,Victoria,-37.86999893,145.27999878,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,114.72.14.155
125.63.30.203,FALSE,2022-03-23T14:53:19-04:00,FALSE,Superloop,Superloop,38195,125-63-30-203.ip4.superloop.com,AU,Carlton,Victoria,-42.86999893,147.67999268,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,125.63.30.203
120.156.95.184,FALSE,2022-03-23T14:53:21-04:00,FALSE,Telstra Internet,Telstra Internet,1221,cpe-120-156-95-184.qb04.qld.asp.telstra.net,AU,Sydney,New South Wales,-33.86000061,151.21000671,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,120.156.95.184
89.144.193.232,FALSE,2022-03-23T14:53:22-04:00,FALSE,A1 Telekom Austria,A1 Telekom Austria,8447,089144193232.atnat0002.highway.a1.net,AT,Linz,Oberosterreich,48.29999924,14.30000019,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,30,N/A,N/A,N/A,N/A,N/A,89.144.193.232
138.130.38.211,FALSE,2022-03-23T14:53:24-04:00,FALSE,Telstra Internet,Telstra Internet,1221,cpe-138-130-38-211.qb50.nqld.asp.telstra.net,AU,Mackay,Queensland,-21.14999962,149.16999817,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,138.130.38.211
27.252.221.124,FALSE,2022-03-23T14:53:25-04:00,FALSE,Vodafone New Zealand,Vodafone New Zealand,9500,124.221.252.27.dyn.cust.vf.net.nz,NZ,Wellington,Wellington,-41.29999924,174.77999878,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,27.252.221.124
49.178.64.15,FALSE,2022-03-23T14:53:26-04:00,FALSE,Optus,Optus,4804,pa49-178-64-15.pa.nsw.optusnet.com.au,AU,Adelaide,South Australia,-34.93000031,138.6000061,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,49.178.64.15
118.92.240.52,FALSE,2022-03-23T14:53:28-04:00,FALSE,Vodafone New Zealand,Vodafone New Zealand,9500,118-92-240-52.dsl.dyn.ihug.co.nz,NZ,Christchurch,Canterbury,-43.52999878,172.63000488,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,118.92.240.52
124.171.218.2,FALSE,2022-03-23T14:53:30-04:00,FALSE,TPG Internet,TPG Internet,7545,124-171-218-2.tpgi.com.au,AU,Brisbane,Queensland,-27.46999931,153.02000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,124.171.218.2
210.12.195.129,FALSE,2022-03-23T14:53:31-04:00,FALSE,China Unicom,China Unicom,4808,210.12.195.129,CN,Haidian,Beijing,39.97999954,116.30000305,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,210.12.195.129
101.178.47.139,FALSE,2022-03-23T14:53:33-04:00,FALSE,Telstra Internet,Telstra Internet,1221,101.178.47.139,AU,Sydney,New South Wales,-33.86000061,151.21000671,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,101.178.47.139
101.176.218.209,FALSE,2022-03-23T14:53:34-04:00,FALSE,Telstra Internet,Telstra Internet,1221,cpe-101-176-218-209.nb12.nsw.asp.telstra.net,AU,Sydney,New South Wales,-33.86000061,151.21000671,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,101.176.218.209
103.35.82.152,FALSE,2022-03-23T14:53:02-04:00,TRUE,Flash Fibres,Flash Fibres,134503,103.35.82.152,AU,Sunshine Coast,Queensland,-38.16999817,145.13999939,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,73,N/A,N/A,N/A,N/A,N/A,103.35.82.152
1.136.106.118,FALSE,2022-03-23T14:53:04-04:00,FALSE,Telstra Internet,Telstra Internet,1221,1.136.106.118,AU,Melbourne,Victoria,-37.81000137,144.96000671,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,1.136.106.118
120.154.177.140,FALSE,2022-03-23T14:53:06-04:00,FALSE,Telstra Internet,Telstra Internet,1221,cpe-120-154-177-140.qb02.qld.asp.telstra.net,AU,Brisbane,Queensland,-27.46999931,153.02000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,120.154.177.140
144.134.69.203,FALSE,2022-03-23T14:53:07-04:00,FALSE,Telstra Internet,Telstra Internet,1221,cpe-144-134-69-203.qb05.qld.asp.telstra.net,AU,Brisbane,Queensland,-27.46999931,153.02000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,144.134.69.203
183.0.97.76,FALSE,2022-03-23T14:53:09-04:00,FALSE,China Telecom,China Telecom,4134,183.0.97.76,CN,Lianjiang,Guangdong,26.20000076,119.54000092,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,183.0.97.76
119.224.123.155,FALSE,2022-03-23T14:53:11-04:00,FALSE,Vocus New Zealand,Vocus New Zealand,9790,default-rdns.vocus.co.nz,NZ,Christchurch,Canterbury,-43.52999878,172.63000488,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,119.224.123.155
203.221.135.151,FALSE,2022-03-23T14:53:12-04:00,FALSE,TPG Internet,TPG Internet,7545,203.221.135.151,AU,Sydney,New South Wales,-33.86000061,151.21000671,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,203.221.135.151
60.218.175.155,FALSE,2022-03-23T14:53:13-04:00,FALSE,China Unicom,China Unicom,4837,60.218.175.155,CN,Daqing,Heilongjiang,41.72000122,123.19999695,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,60.218.175.155
134.7.128.92,FALSE,2022-03-23T14:53:15-04:00,FALSE,Curtin University,Curtin University,38083,134.7.128.92,AU,Perth,Western Australia,-31.95000076,115.86000061,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,134.7.128.92
203.33.163.153,FALSE,2022-03-23T14:53:16-04:00,FALSE,iiNet Limited,iiNet Limited,7545,203-33-163-153.dyn.iinet.net.au,AU,Brisbane,Queensland,-27.46999931,153.02000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,203.33.163.153
49.196.179.234,FALSE,2022-03-23T14:53:18-04:00,FALSE,Optus,Optus,4804,pa49-196-179-234.pa.vic.optusnet.com.au,AU,Perth,Western Australia,-31.95000076,115.86000061,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,49.196.179.234
27.252.179.31,FALSE,2022-03-23T14:53:20-04:00,FALSE,Vodafone New Zealand,Vodafone New Zealand,9500,31.179.252.27.dyn.cust.vf.net.nz,NZ,Auckland,Auckland,-36.86999893,174.77000427,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,27.252.179.31
122.59.126.181,FALSE,2022-03-23T14:53:20-04:00,TRUE,Spark New Zealand,Spark New Zealand,4771,122-59-126-181-fibre.sparkbb.co.nz,NZ,Christchurch,Canterbury,-43.52999878,172.63000488,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,70,N/A,N/A,N/A,N/A,N/A,122.59.126.181
121.206.114.8,FALSE,2022-03-23T14:53:21-04:00,FALSE,China Telecom,China Telecom,4134,121.206.114.8,CN,Longyan,Fujian,25.11000061,117.01999664,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,121.206.114.8
167.58.110.179,FALSE,2022-03-23T14:53:22-04:00,FALSE,Antel Uruguay,Antel Uruguay,6057,r167-58-110-179.dialup.adsl.anteldata.net.uy,UY,Canelones,Canelones,-34.52000046,-56.27999878,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,167.58.110.179
119.224.84.88,FALSE,2022-03-23T14:53:24-04:00,FALSE,Vocus New Zealand,Vocus New Zealand,9790,default-rdns.vocus.co.nz,NZ,Christchurch,Canterbury,-43.52999878,172.63000488,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,119.224.84.88
194.166.52.20,FALSE,2022-03-23T14:53:25-04:00,FALSE,A1 Telekom Austria,A1 Telekom Austria,1901,194-166-52-20.adsl.highway.telekom.at,AT,Mattersburg,Burgenland,47.72999954,16.39999962,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,194.166.52.20
121.212.144.36,FALSE,2022-03-23T14:53:27-04:00,FALSE,Telstra Internet,Telstra Internet,1221,cpe-121-212-144-36.nb06.nsw.asp.telstra.net,AU,Sydney,New South Wales,-33.86000061,151.21000671,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,121.212.144.36
121.99.164.229,FALSE,2022-03-23T14:53:28-04:00,FALSE,Orcon,Orcon,9790,dynamic-cpe-pool.orcon.net.nz,NZ,Levin,Manawatu-Wanganui,-40.63000107,175.27999878,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,121.99.164.229
220.253.80.162,FALSE,2022-03-23T14:53:30-04:00,FALSE,TPG Internet,TPG Internet,7545,220-253-80-162.tpgi.com.au,AU,Adelaide,South Australia,-34.93000031,138.6000061,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,220.253.80.162
120.156.14.36,FALSE,2022-03-23T14:53:31-04:00,FALSE,Telstra Internet,Telstra Internet,1221,cpe-120-156-14-36.qb04.qld.asp.telstra.net,AU,Sydney,New South Wales,-33.86000061,151.21000671,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,120.156.14.36
90.119.31.74,FALSE,2022-03-23T14:53:32-04:00,FALSE,Orange,Orange,3215,lfbn-tln-1-182-74.w90-119.abo.wanadoo.fr,FR,Hyres,Provence-Alpes-Cte d'Azur,43.09000015,5.82000017,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,90.119.31.74
182.54.174.214,FALSE,2022-03-23T14:53:32-04:00,FALSE,UniFone New Zealand,UniFone New Zealand,45637,182.54.174.214,NZ,Dunedin,Otago,-45.86999893,170.5,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,182.54.174.214
120.147.24.80,FALSE,2022-03-23T14:53:34-04:00,FALSE,Telstra Internet,Telstra Internet,1221,cpe-120-147-24-80.vb11.vic.asp.telstra.net,AU,Melbourne,Victoria,-37.81000137,144.96000671,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,120.147.24.80
121.99.222.29,FALSE,2022-03-23T14:53:35-04:00,FALSE,Orcon,Orcon,9790,dynamic-cpe-pool.orcon.net.nz,NZ,Christchurch,Canterbury,-43.52999878,172.63000488,1,FALSE,FALSE,FALSE,FALSE,Premium required.,Premium required.,FALSE,FALSE,0,N/A,N/A,N/A,N/A,N/A,121.99.222.29
